s_m,x_m,y_m,curvature_1_m,track_width_m,is_closed
29.3040781409848,18.2277719586209,-0.636527822915143,-0.10958904109589,3,0
29.4633394352293,18.2152766200872,-0.795296152572379,-0.10958904109589,3,0
29.6226007294738,18.2000122952355,-0.953822227317338,-0.10958904109589,3,0
29.7818620237182,18.1819836337271,-1.11205775857197,-0.10958904109589,3,0
29.9411233179627,18.1611961272668,-1.2699545462606,-0.10958904109589,3,0
30.1003846122072,18.1376561079306,-1.42746449349211,-0.10958904109589,3,0
30.2596459064517,18.1113707462364,-1.58453962121074,-0.10958904109589,3,0
30.4189072006962,18.0823480489599,-1.74113208281097,-0.10958904109589,3,0
30.5781684949407,18.050596856696,-1.89719417871206,-0.10958904109589,3,0
30.7374297891851,18.0161268411653,-2.05267837088777,-0.10958904109589,3,0
30.8966910834296,17.9789485022685,-2.20753729734697,-0.10958904109589,3,0
31.0559523776741,17.9390731648877,-2.3617237865605,-0.10958904109589,3,0
31.2152136719186,17.8965129754372,-2.51519087183012,-0.10958904109589,3,0
31.3744749661631,17.8512808981627,-2.66789180559497,-0.10958904109589,3,0
31.5337362604076,17.8033907111933,-2.81978007367139,-0.10958904109589,3,0
31.692997554652,17.7528570023438,-2.97080940942156,-0.10958904109589,3,0
31.8522588488965,17.6996951646714,-3.12093380784673,-0.10958904109589,3,0
32.011520143141,17.643921391787,-3.27010753960087,-0.10958904109589,3,0
32.1707814373855,17.5855526729219,-3.4182851649202,-0.10958904109589,3,0
32.33004273163,17.5246067877535,-3.56542154746462,-0.10958904109589,3,0
32.4893040258744,17.4611023009887,-3.71147186806668,-0.10958904109589,3,0
32.6485653201189,17.3950585567094,-3.85639163838388,-0.10958904109589,3,0
32.8078266143634,17.3264956724799,-4.00013671445033,-0.10958904109589,3,0
32.9670879086079,17.2554345332189,-4.14266331012336,-0.10958904109589,3,0
33.1263492028524,17.1818967848377,-4.28392801042125,-0.10958904109589,3,0
33.2856104970969,17.105904827647,-4.42388778474782,-0.10958904109589,3,0
33.4448717913413,17.027481809533,-4.5625,-0.10958904109589,3,0
33.6041330855858,16.9466516189068,-4.69972243355424,-0.10958904109589,3,0
33.7633943798303,16.8634388774274,-4.83551328612799,-0.10958904109589,3,0
33.9226556740748,16.777868932502,-4.96983119451212,-0.10958904109589,3,0
34.0819169683193,16.6899678495648,-5.10263524417056,-0.10958904109589,3,0
34.2411782625637,16.599762404137,-5.2338849817033,-0.10958904109589,3,0
34.4004395568082,16.5072800736714,-5.36354042716882,-0.10958904109589,3,0
