s_m,x_m,y_m,curvature_1_m,track_width_m
844,155.71259592144821,25.159264459939426,0.080483406398013657,4.5
846,153.9635169776609,26.121707144277835,0.12052187656810896,4.5
848,152.03827346214831,26.638062828846238,0.14055549603224152,4.5
850,150.04609352143336,26.600201307246213,0.13097140694214929,4.5
852,148.12878766749401,26.046978241259147,0.098505552089919082,4.5
854,146.35471307982149,25.128062409014895,0.061537743151853938,4.5
856,144.70576189147206,23.997564845005122,0.02781621565975145,4.5
858,143.12167947279215,22.776720144673281,0.0032681721817394544,4.5
860,141.54556703858472,21.545513584125089,1.0269562977782536E-15,4.5
862,139.96945460437735,20.314307023576937,-2.9698465908723395E-15,4.5
864,138.39334217016994,19.083100463028778,-6.9388939039072087E-16,4.5
866,136.81722973596254,17.851893902480622,0,4.5
868,135.24111730175514,16.620687341932467,-0.0014507806706074314,4.5
870,133.66146969050678,15.394082840798276,-0.043680355840870717,4.5
872,131.982118234099,14.310796301004222,-0.066627791950493384,4.5
874,130.17366641123584,13.460198135605468,-0.066816021080140606,4.5
876,128.26796681020338,12.858120520919122,-0.06684937488520544,4.5
878,126.29905263319422,12.515455920586172,-0.066627588221126216,4.5
880,124.30213981124167,12.437417948357046,-0.066629753277629752,4.5
882,122.31261214018063,12.625373336853524,-0.066631146445198033,4.5
884,120.3657210499491,13.075981440096761,-0.066631767578871404,4.5
886,118.49596247525623,13.781253451308048,-0.069520728726201103,4.5
888,116.74252370724061,14.738511375501899,-0.093613174663932708,4.5
890,115.19876746802892,16.004731589821994,-0.10103808139967284,4.5
892,113.94056093555527,17.55502910264244,-0.092678550986611818,4.5
894,112.98895434479155,19.31197767936726,-0.021347734673799967,4.5
896,112.11234480269859,21.109630513123449,0.0070234446631879319,4.5
898,111.21081761878989,22.894312730814978,0.078446389184539958,4.5
900,110.04336693740044,24.513650434599402,0.099945577836839591,4.5
902,108.57763998319085,25.869012857186711,0.099941715495990943,4.5
904,106.87192230195279,26.906464740589215,0.099934553998304587,4.5
906,104.99403753916246,27.584693140812682,0.10024118559805664,4.5
908,103.01859696718273,27.875384813648996,0.070227194188076561,4.5
910,101.01873328579778,27.886691198728716,0.0027899037682225171,4.5
912,99.01873329125138,27.886838895628866,-8.8817841970013411E-16,4.5
914,97.01873329670498,27.88698659252902,1.7763568394002682E-15,4.5
916,95.01873330215858,27.887134289429167,-1.7760925651207059E-15,4.5
918,93.018733307612166,27.88728198632932,8.879141454205813E-16,4.5
920,91.018733313065766,27.88742968322947,0,4.5
922,89.018733318519367,27.887577380129621,0.00018863533553762772,4.5
924,87.018733794996848,27.886970535881744,0.011057607298305851,4.5
926,85.019482432192063,27.842144360633014,0.043150444656132339,4.5
928,83.032843381633441,27.625329447993472,0.097862925804051537,4.5
930,81.131056124715315,27.027972909904548,0.1668521072637015,4.5
932,79.534605461920435,25.844325297337164,0.1642505137171828,4.5
934,78.4009246731232,24.202214878669473,0.059468751518498425,4.5
936,77.467892830814648,22.433291736523028,-0.0042229016493929017,4.5
938,76.520004379619337,20.672402089577602,-0.0081901398887405871,4.5
940,75.543809866036071,18.927986624660608,-0.079406596259221487,4.5
942,74.306030643437268,17.362316115627547,-0.11020824454777299,4.5
944,72.756222952551127,16.105337792034138,-0.10311994458477158,4.5
946,70.980333175186317,15.191556837298855,-0.080062788356708187,4.5
948,69.080295285358858,14.57222652480776,-0.058660115872582914,4.5
950,67.12021577293109,14.179419768282555,-0.044447887165051762,4.5
952,65.132637863707913,13.962128098989485,-0.036898672292755987,4.5
954,63.134372568899231,13.891963574327175,-0.061298276447394551,4.5
956,61.144407519009903,14.066503501331093,-0.082824257058547776,4.5
958,59.210609631823687,14.566712905805632,-0.083215326395956912,4.5
960,57.386366387994016,15.380340752796947,-0.083212692480216441,4.5
962,55.722012490128179,16.484957821603317,-0.083385706921604269,4.5
964,54.264019038034085,17.850608107209549,-0.082823493937661197,4.5
966,53.051016655110494,19.438197996087695,0.0075099328751192396,4.5
968,51.814581742170496,21.007095281741478,0.083344553716948169,4.5
970,50.334999575114267,22.349109653644987,0.083345007297065773,4.5
972,48.653281984605997,23.427047287461921,0.083345443489343779,4.5
974,46.816042823742762,24.211033991514913,0.083345862292695916,4.5
976,44.874205963923259,24.67934312282166,0.072109694173304845,4.5
978,42.883785612274565,24.863848156610679,0.050778518175568277,4.5
980,40.884772024130086,24.845619067823222,0.05000272463776656,4.5
982,38.89756846541389,24.627909305540172,0.050002798931941525,4.5
984,36.942030952461522,24.212894804226114,0.050002869594832931,4.5
986,35.037699043602132,23.604722924198917,0.046981094282388898,4.5
988,33.198483034798265,22.820413218950549,0.0004457101472548132,4.5
990,31.360115754385266,22.034528539995186,-0.094753679315041611,4.5
992,29.413219776988683,21.610247598558836,-0.14770220928771408,4.5
994,27.425887785211419,21.7713845017844,-0.099995448369934292,4.5
996,25.505766063986272,22.325275181525932,-0.053634940978454913,4.5
998,23.655221980463534,23.081844174372712,-0.044684543622991769,4.5
1000,21.879696389587991,24.000481208468756,-0.042077964180730038,4.5
1002,20.187204488995331,25.065402145130772,0.031727617204060692,4.5
1004,18.431018609953323,26.020639606923442,0.050121825924901359,4.5
1006,16.588034386979324,26.795336097807912,0.050105018782733192,4.5
1008,14.676814417580522,27.381761867823368,0.049976168226938546,4.5
1010,12.716653964115656,27.77454252664381,0.049977028346594995,4.5
1012,10.727110940469247,27.969765580709776,0.056193332151827348,4.5
1014,8.7296913775366924,27.940716266026989,0.12221126913078249,4.5
1016,6.8035267276011266,27.430424592207473,0.14239534072506266,4.5
1018,5.0978497380498471,26.399368916106898,0.14398774086751093,4.5
1020,3.7551409839824057,24.926191474184979,0.12609338397847608,4.5
1022,2.8211580358641712,23.162059687715612,0.079639019758984145,4.5
1024,2.1778696157242443,21.269602694328675,0.043505591648358918,4.5
1026,1.7012633621296624,19.327609079755156,0.025230040123253548,4.5
1028,1.3231693652849521,17.363822462280492,0.016364476369000899,4.5
1030,1.0095264099194698,15.388639460203077,0.012222553690553131,4.5
1032,0.7442520312154105,13.406352441640232,0.010348380174551105,4.5
1034,0.52005776654021441,11.418994562333706,0.009699197206692085,4.5
1036,0.33445448576725217,9.4276590642927083,0.010167524776654092,4.5
1038,0.18938094842993206,7.4329650732598926,0.01044299119495627,4.5
1040,0.08599740201851408,5.4356825672320932,0.010663650515247293,4.5
1042,0.025230563056566385,3.4366445725999082,0.0094265237485724532,4.5
1044,0.0021600430882810721,1.4367991693947013,0.0058381544356676043,4.5
1045.4368019246485,2.2995944720223774E-16,-8.3764462033286698E-11,0.00087486614460649949,4.5
